Index,Location
20376,N 12° E 61° S 77° W 46°
20377,N 40° E 89° S 79° W 1°
20378,N 67° E 25° S 69° W 65°
20379,N 88° E 49° S 56° W 19°
20380,N 59° E 65° S 44° W 72°
20381,N 67° E 39° S 83° W 6°
20382,N 46° E 22° S 52° W 13°
20383,N 50° E 15° S 69° W 51°
20384,N 26° E 80° S 75° W 38°
20385,N 33° E 24° S 74° W 61°
20386,N 75° E 25° S 21° W 4°
20387,N 81° E 38° S 12° W 54°
20388,N 26° E 84° S 14° W 44°
20389,N 15° E 33° S 64° W 62°
20390,N 2° E 77° S 64° W 72°
20391,N 30° E 67° S 56° W 20°
20392,N 41° E 6° S 39° W 18°
20393,N 42° E 4° S 38° W 89°
20394,N 18° E 51° S 22° W 81°
20395,N 12° E 80° S 41° W 5°
20396,N 79° E 27° S 38° W 33°
20397,N 25° E 55° S 11° W 75°
20398,N 50° E 5° S 11° W 43°
20399,N 79° E 57° S 59° W 26°
20400,N 86° E 70° S 47° W 49°
20401,N 73° E 34° S 39° W 6°
20402,N 19° E 39° S 51° W 89°
20403,N 11° E 19° S 82° W 88°
20404,N 1° E 49° S 35° W 34°
20405,N 24° E 15° S 67° W 53°
20406,N 51° E 48° S 0° W 69°
20407,N 63° E 45° S 32° W 47°
20408,N 64° E 5° S 20° W 83°
20409,N 28° E 35° S 22° W 41°
20410,N 74° E 63° S 64° W 68°
20411,N 24° E 2° S 88° W 60°
20412,N 80° E 3° S 72° W 21°
20413,N 84° E 65° S 22° W 24°
20414,N 55° E 4° S 75° W 33°
20415,N 60° E 0° S 9° W 61°
20416,N 81° E 69° S 32° W 62°
20417,N 86° E 60° S 38° W 39°
20418,N 63° E 16° S 20° W 20°
20419,N 76° E 52° S 75° W 2°
20420,N 47° E 23° S 56° W 14°
20421,N 10° E 76° S 65° W 32°
20422,N 66° E 54° S 80° W 89°
20423,N 61° E 56° S 38° W 48°
20424,N 57° E 70° S 49° W 5°
20425,N 40° E 88° S 5° W 83°
20426,N 35° E 70° S 0° W 39°
20427,N 11° E 67° S 47° W 18°
20428,N 58° E 74° S 66° W 42°
20429,N 9° E 71° S 30° W 23°
20430,N 79° E 31° S 61° W 58°
20431,N 14° E 80° S 4° W 75°
20432,N 49° E 38° S 23° W 40°
20433,N 23° E 5° S 14° W 17°
20434,N 38° E 44° S 22° W 54°
20435,N 5° E 14° S 67° W 47°
20436,N 24° E 59° S 80° W 17°
20437,N 49° E 32° S 62° W 60°
20438,N 66° E 31° S 9° W 3°
20439,N 70° E 31° S 25° W 53°
20440,N 70° E 12° S 73° W 70°
20441,N 77° E 38° S 28° W 32°
20442,N 84° E 77° S 39° W 16°
20443,N 20° E 16° S 87° W 59°
20444,N 87° E 56° S 68° W 41°
20445,N 72° E 68° S 49° W 1°
20446,N 58° E 4° S 1° W 4°
20447,N 8° E 63° S 32° W 70°
20448,N 49° E 36° S 63° W 21°
20449,N 83° E 23° S 2° W 76°
20450,N 6° E 14° S 57° W 3°
20451,N 44° E 14° S 35° W 23°
20452,N 25° E 39° S 0° W 62°
20453,N 84° E 39° S 88° W 36°
20454,N 16° E 14° S 43° W 10°
20455,N 19° E 49° S 84° W 20°
20456,N 80° E 57° S 40° W 32°
20457,N 51° E 13° S 66° W 52°
20458,N 44° E 3° S 35° W 49°
20459,N 59° E 74° S 22° W 45°
20460,N 39° E 0° S 56° W 43°
20461,N 27° E 48° S 21° W 19°
20462,N 77° E 65° S 41° W 77°
20463,N 61° E 63° S 10° W 79°
20464,N 71° E 78° S 52° W 49°
20465,N 27° E 27° S 26° W 86°
20466,N 49° E 60° S 16° W 74°
20467,N 20° E 35° S 24° W 48°
20468,N 74° E 85° S 83° W 18°
20469,N 56° E 67° S 58° W 67°
20470,N 5° E 24° S 29° W 44°
20471,N 82° E 3° S 47° W 18°
20472,N 33° E 26° S 71° W 38°
20473,N 29° E 18° S 62° W 76°
20474,N 87° E 42° S 73° W 76°
20475,N 78° E 25° S 87° W 27°
20476,N 59° E 0° S 53° W 88°
20477,N 86° E 54° S 40° W 36°
20478,N 23° E 82° S 64° W 40°
20479,N 84° E 83° S 53° W 45°
20480,N 74° E 80° S 12° W 89°
20481,N 26° E 31° S 2° W 23°
20482,N 59° E 73° S 30° W 62°
20483,N 0° E 23° S 64° W 61°
20484,N 15° E 44° S 28° W 45°
20485,N 31° E 17° S 68° W 7°
20486,N 55° E 4° S 8° W 24°
20487,N 27° E 72° S 84° W 39°
20488,N 37° E 78° S 86° W 26°
20489,N 41° E 52° S 55° W 89°
20490,N 47° E 52° S 89° W 85°
20491,N 51° E 49° S 42° W 74°
20492,N 69° E 75° S 19° W 73°
20493,N 53° E 69° S 79° W 30°
20494,N 2° E 79° S 72° W 47°
20495,N 42° E 89° S 79° W 84°
20496,N 41° E 76° S 5° W 0°
20497,N 67° E 51° S 19° W 2°
20498,N 2° E 47° S 2° W 61°
20499,N 78° E 41° S 81° W 75°
20500,N 20° E 36° S 82° W 37°
20501,N 72° E 55° S 44° W 87°
20502,N 43° E 31° S 30° W 80°
20503,N 34° E 32° S 3° W 79°
20504,N 5° E 87° S 37° W 57°
20505,N 48° E 35° S 55° W 75°
20506,N 84° E 81° S 12° W 22°
20507,N 63° E 2° S 59° W 87°
20508,N 88° E 70° S 39° W 20°
20509,N 38° E 44° S 13° W 59°
20510,N 65° E 56° S 6° W 62°
20511,N 54° E 29° S 2° W 62°
20512,N 60° E 22° S 20° W 44°
20513,N 69° E 55° S 19° W 80°
20514,N 52° E 13° S 24° W 58°
20515,N 83° E 65° S 83° W 43°
20516,N 88° E 30° S 54° W 15°
20517,N 51° E 11° S 57° W 83°
20518,N 47° E 0° S 63° W 43°
20519,N 44° E 16° S 64° W 41°
20520,N 73° E 79° S 82° W 3°
20521,N 9° E 1° S 21° W 43°
20522,N 82° E 89° S 27° W 34°
20523,N 4° E 34° S 81° W 2°
20524,N 62° E 83° S 7° W 4°
20525,N 75° E 60° S 60° W 42°
20526,N 12° E 75° S 53° W 20°
20527,N 7° E 1° S 1° W 19°
20528,N 44° E 81° S 72° W 25°
20529,N 71° E 73° S 24° W 2°
20530,N 51° E 17° S 77° W 37°
20531,N 48° E 11° S 53° W 5°
20532,N 29° E 3° S 72° W 75°
20533,N 34° E 74° S 18° W 78°
20534,N 10° E 70° S 72° W 65°
20535,N 85° E 86° S 15° W 38°
20536,N 23° E 16° S 40° W 0°
20537,N 33° E 35° S 46° W 21°
20538,N 53° E 0° S 3° W 42°
20539,N 74° E 64° S 31° W 52°
20540,N 74° E 74° S 7° W 6°
20541,N 47° E 27° S 54° W 52°
20542,N 86° E 55° S 64° W 74°
20543,N 56° E 20° S 87° W 20°
20544,N 70° E 87° S 11° W 24°
20545,N 22° E 88° S 58° W 33°
20546,N 57° E 10° S 78° W 17°
20547,N 35° E 78° S 63° W 58°
20548,N 62° E 83° S 81° W 56°
20549,N 55° E 80° S 82° W 27°
20550,N 16° E 61° S 12° W 34°
20551,N 62° E 0° S 84° W 10°
20552,N 86° E 67° S 10° W 55°
20553,N 63° E 60° S 39° W 28°
20554,N 14° E 57° S 58° W 27°
20555,N 30° E 2° S 10° W 78°
20556,N 14° E 15° S 88° W 48°
20557,N 79° E 87° S 26° W 89°
20558,N 31° E 81° S 37° W 9°
20559,N 72° E 55° S 6° W 61°
20560,N 36° E 79° S 8° W 63°
20561,N 51° E 42° S 30° W 43°
20562,N 64° E 36° S 76° W 83°
20563,N 79° E 80° S 27° W 15°
20564,N 44° E 21° S 48° W 76°
20565,N 57° E 20° S 39° W 47°
20566,N 23° E 30° S 68° W 55°
20567,N 24° E 20° S 82° W 80°
20568,N 25° E 85° S 2° W 81°
20569,N 63° E 75° S 40° W 80°
20570,N 55° E 25° S 80° W 82°
20571,N 29° E 7° S 53° W 34°
20572,N 72° E 16° S 66° W 8°
20573,N 81° E 1° S 22° W 68°
20574,N 83° E 68° S 16° W 80°
20575,N 3° E 66° S 27° W 85°
20576,N 66° E 12° S 43° W 49°
20577,N 54° E 70° S 19° W 32°
20578,N 61° E 60° S 0° W 67°
20579,N 15° E 40° S 45° W 56°
20580,N 22° E 58° S 35° W 56°
20581,N 2° E 56° S 64° W 17°
20582,N 36° E 50° S 12° W 86°
20583,N 58° E 20° S 85° W 45°
20584,N 38° E 26° S 60° W 50°
20585,N 15° E 74° S 75° W 70°
20586,N 28° E 34° S 23° W 32°
20587,N 37° E 80° S 41° W 68°
20588,N 44° E 31° S 57° W 71°
20589,N 61° E 13° S 18° W 83°
20590,N 63° E 74° S 46° W 9°
20591,N 39° E 22° S 63° W 46°
20592,N 70° E 34° S 41° W 33°
20593,N 89° E 4° S 7° W 68°
20594,N 58° E 48° S 32° W 6°
20595,N 56° E 56° S 20° W 61°
20596,N 71° E 8° S 61° W 51°
20597,N 89° E 84° S 71° W 54°
20598,N 38° E 72° S 22° W 48°
20599,N 49° E 73° S 10° W 78°
20600,N 42° E 59° S 31° W 19°
20601,N 64° E 49° S 22° W 88°
20602,N 27° E 26° S 89° W 31°
20603,N 21° E 84° S 7° W 39°
20604,N 53° E 1° S 19° W 77°
20605,N 12° E 61° S 31° W 17°
20606,N 24° E 74° S 25° W 29°
20607,N 47° E 47° S 74° W 60°
20608,N 29° E 84° S 9° W 39°
20609,N 5° E 72° S 27° W 3°
20610,N 9° E 73° S 75° W 70°
20611,N 54° E 69° S 1° W 4°
20612,N 61° E 24° S 4° W 0°
20613,N 47° E 63° S 41° W 43°
20614,N 2° E 56° S 36° W 69°
20615,N 23° E 42° S 20° W 3°
20616,N 8° E 75° S 72° W 21°
20617,N 17° E 78° S 75° W 88°
20618,N 31° E 58° S 53° W 43°
20619,N 48° E 18° S 73° W 23°
20620,N 47° E 16° S 51° W 56°
20621,N 0° E 21° S 50° W 14°
20622,N 16° E 40° S 89° W 1°
20623,N 84° E 73° S 89° W 40°
20624,N 76° E 2° S 67° W 27°
20625,N 19° E 26° S 53° W 78°
20626,N 86° E 10° S 24° W 15°
20627,N 57° E 33° S 18° W 58°
20628,N 15° E 37° S 30° W 46°
20629,N 9° E 30° S 43° W 67°
20630,N 50° E 44° S 41° W 73°
20631,N 65° E 10° S 76° W 49°
20632,N 80° E 39° S 3° W 56°
20633,N 51° E 39° S 77° W 23°
20634,N 27° E 14° S 81° W 19°
20635,N 15° E 48° S 3° W 58°
20636,N 1° E 60° S 17° W 57°
20637,N 42° E 8° S 24° W 59°
20638,N 64° E 38° S 1° W 74°
20639,N 87° E 18° S 25° W 3°
20640,N 14° E 85° S 11° W 43°
20641,N 13° E 2° S 6° W 65°
20642,N 58° E 58° S 37° W 47°
20643,N 20° E 26° S 24° W 29°
20644,N 5° E 58° S 32° W 84°
20645,N 70° E 60° S 2° W 33°
20646,N 0° E 74° S 53° W 73°
20647,N 1° E 71° S 83° W 76°
20648,N 86° E 52° S 71° W 9°
20649,N 15° E 3° S 50° W 38°
20650,N 13° E 63° S 63° W 71°
20651,N 14° E 51° S 67° W 69°
20652,N 3° E 77° S 19° W 5°
20653,N 65° E 33° S 11° W 48°
20654,N 73° E 73° S 6° W 5°
20655,N 2° E 0° S 31° W 11°
20656,N 11° E 79° S 33° W 51°
20657,N 57° E 68° S 4° W 47°
20658,N 58° E 46° S 83° W 9°
20659,N 80° E 19° S 88° W 18°
20660,N 1° E 80° S 55° W 37°
20661,N 57° E 88° S 56° W 29°
20662,N 50° E 83° S 86° W 11°
20663,N 2° E 58° S 74° W 88°
20664,N 2° E 65° S 25° W 27°
20665,N 2° E 24° S 64° W 24°
20666,N 44° E 56° S 87° W 5°
20667,N 9° E 37° S 36° W 25°
20668,N 86° E 83° S 55° W 45°
20669,N 9° E 61° S 6° W 37°
20670,N 24° E 66° S 59° W 5°
20671,N 53° E 59° S 53° W 31°
20672,N 5° E 40° S 83° W 29°
20673,N 37° E 6° S 33° W 20°
20674,N 63° E 88° S 41° W 21°
20675,N 71° E 79° S 17° W 68°
20676,N 57° E 26° S 66° W 41°
20677,N 35° E 45° S 44° W 3°
20678,N 57° E 77° S 12° W 14°
20679,N 70° E 29° S 71° W 9°
20680,N 48° E 24° S 55° W 78°
20681,N 18° E 18° S 46° W 87°
20682,N 13° E 68° S 13° W 21°
20683,N 45° E 36° S 73° W 22°
20684,N 87° E 89° S 87° W 87°
20685,N 44° E 64° S 63° W 63°
20686,N 46° E 75° S 88° W 35°
20687,N 71° E 68° S 74° W 44°
20688,N 23° E 58° S 22° W 10°
20689,N 6° E 63° S 73° W 4°
20690,N 29° E 46° S 78° W 18°
20691,N 7° E 36° S 69° W 34°
20692,N 7° E 16° S 44° W 59°
20693,N 44° E 1° S 79° W 0°
20694,N 50° E 44° S 73° W 10°
20695,N 87° E 57° S 81° W 84°
20696,N 88° E 86° S 54° W 77°
20697,N 55° E 79° S 20° W 44°
20698,N 60° E 2° S 66° W 2°
20699,N 67° E 7° S 68° W 19°
20700,N 16° E 60° S 44° W 21°
20701,N 61° E 46° S 51° W 12°
20702,N 75° E 71° S 71° W 24°
20703,N 88° E 46° S 26° W 34°
20704,N 42° E 79° S 84° W 41°
20705,N 70° E 16° S 22° W 61°
20706,N 29° E 24° S 27° W 21°
20707,N 36° E 62° S 74° W 46°
20708,N 1° E 34° S 73° W 88°
20709,N 54° E 63° S 57° W 42°
20710,N 38° E 69° S 0° W 69°
20711,N 65° E 59° S 47° W 14°
20712,N 37° E 10° S 49° W 22°
20713,N 80° E 30° S 38° W 44°
20714,N 29° E 5° S 51° W 31°
20715,N 53° E 36° S 36° W 76°
20716,N 19° E 37° S 55° W 61°
20717,N 78° E 66° S 26° W 17°
20718,N 12° E 13° S 87° W 22°
20719,N 65° E 54° S 26° W 77°
20720,N 70° E 70° S 42° W 21°
20721,N 52° E 61° S 87° W 66°
20722,N 59° E 72° S 9° W 80°
20723,N 69° E 58° S 43° W 62°
20724,N 41° E 60° S 23° W 89°
20725,N 25° E 0° S 13° W 14°
20726,N 17° E 24° S 42° W 6°
20727,N 21° E 70° S 10° W 43°
20728,N 71° E 48° S 58° W 17°
20729,N 47° E 24° S 66° W 70°
20730,N 21° E 31° S 17° W 3°
20731,N 62° E 59° S 19° W 37°
20732,N 32° E 6° S 29° W 12°
20733,N 44° E 45° S 2° W 34°
20734,N 47° E 60° S 79° W 72°
20735,N 26° E 12° S 44° W 4°
20736,N 75° E 59° S 7° W 49°
20737,N 38° E 44° S 8° W 64°
20738,N 39° E 67° S 87° W 77°
20739,N 27° E 16° S 33° W 22°
20740,N 43° E 32° S 55° W 27°
20741,N 67° E 42° S 9° W 46°
20742,N 58° E 13° S 51° W 34°
20743,N 54° E 11° S 41° W 51°
20744,N 12° E 56° S 20° W 34°
20745,N 3° E 34° S 84° W 89°
20746,N 41° E 35° S 8° W 58°
20747,N 27° E 87° S 73° W 25°
20748,N 49° E 38° S 5° W 48°
20749,N 62° E 38° S 30° W 80°
20750,N 20° E 53° S 64° W 33°
20751,N 13° E 52° S 52° W 71°
20752,N 44° E 69° S 51° W 66°
20753,N 23° E 23° S 7° W 64°
20754,N 61° E 83° S 35° W 81°
20755,N 45° E 77° S 10° W 47°
20756,N 1° E 61° S 12° W 60°
20757,N 41° E 74° S 56° W 67°
20758,N 70° E 29° S 11° W 11°
20759,N 67° E 48° S 13° W 54°
20760,N 63° E 58° S 64° W 71°
20761,N 36° E 24° S 45° W 43°
20762,N 75° E 8° S 0° W 59°
20763,N 14° E 86° S 51° W 52°
20764,N 59° E 27° S 29° W 21°
20765,N 12° E 61° S 86° W 27°
20766,N 76° E 37° S 4° W 58°
20767,N 47° E 2° S 69° W 24°
20768,N 46° E 26° S 47° W 67°
20769,N 8° E 11° S 52° W 58°
20770,N 36° E 19° S 10° W 63°
20771,N 76° E 32° S 41° W 73°
20772,N 54° E 55° S 68° W 51°
20773,N 19° E 56° S 6° W 73°
20774,N 64° E 81° S 30° W 52°
20775,N 58° E 5° S 76° W 87°
20776,N 21° E 43° S 40° W 19°
20777,N 62° E 84° S 71° W 55°
20778,N 63° E 50° S 3° W 1°
20779,N 11° E 26° S 60° W 36°
20780,N 88° E 25° S 46° W 89°
20781,N 42° E 42° S 7° W 74°
20782,N 78° E 59° S 18° W 12°
20783,N 57° E 37° S 15° W 77°
20784,N 38° E 85° S 82° W 13°
20785,N 48° E 76° S 80° W 10°
20786,N 80° E 7° S 1° W 71°
20787,N 15° E 64° S 89° W 88°
20788,N 34° E 1° S 43° W 11°
20789,N 13° E 63° S 73° W 32°
20790,N 33° E 64° S 27° W 72°
20791,N 7° E 59° S 60° W 35°
20792,N 83° E 67° S 34° W 65°
20793,N 16° E 70° S 10° W 27°
20794,N 38° E 63° S 16° W 3°
20795,N 8° E 12° S 22° W 16°
20796,N 62° E 11° S 54° W 0°
20797,N 30° E 79° S 79° W 82°
20798,N 34° E 75° S 87° W 3°
20799,N 85° E 78° S 31° W 85°
20800,N 41° E 78° S 65° W 87°
20801,N 18° E 89° S 78° W 45°
20802,N 2° E 83° S 40° W 48°
20803,N 17° E 34° S 42° W 30°
20804,N 62° E 58° S 14° W 23°
20805,N 0° E 9° S 40° W 5°
20806,N 16° E 22° S 50° W 13°
20807,N 67° E 82° S 48° W 48°
20808,N 48° E 42° S 8° W 69°
20809,N 74° E 86° S 48° W 71°
20810,N 18° E 18° S 64° W 38°
20811,N 17° E 70° S 58° W 48°
20812,N 53° E 42° S 51° W 68°
20813,N 72° E 34° S 48° W 24°
20814,N 4° E 39° S 17° W 72°
20815,N 11° E 17° S 2° W 12°
20816,N 85° E 25° S 27° W 20°
20817,N 80° E 85° S 58° W 35°
20818,N 72° E 79° S 42° W 35°
20819,N 75° E 83° S 89° W 72°
20820,N 73° E 82° S 61° W 5°
20821,N 67° E 42° S 81° W 59°
20822,N 84° E 52° S 68° W 34°
20823,N 87° E 25° S 84° W 71°
20824,N 3° E 41° S 21° W 62°
20825,N 55° E 34° S 84° W 48°
20826,N 21° E 85° S 20° W 25°
20827,N 28° E 64° S 66° W 30°
20828,N 12° E 72° S 58° W 11°
20829,N 67° E 67° S 0° W 61°
20830,N 76° E 37° S 13° W 62°
20831,N 46° E 77° S 1° W 21°
20832,N 58° E 60° S 24° W 43°
20833,N 10° E 58° S 3° W 46°
20834,N 83° E 50° S 16° W 44°
20835,N 14° E 53° S 54° W 47°
20836,N 77° E 68° S 71° W 39°
20837,N 38° E 5° S 81° W 88°
20838,N 6° E 31° S 24° W 71°
20839,N 53° E 86° S 86° W 16°
20840,N 87° E 55° S 23° W 3°
20841,N 75° E 81° S 77° W 49°
20842,N 36° E 23° S 37° W 25°
20843,N 71° E 80° S 48° W 38°
20844,N 24° E 36° S 84° W 29°
20845,N 12° E 24° S 33° W 23°
20846,N 2° E 31° S 74° W 34°
20847,N 52° E 52° S 58° W 37°
20848,N 24° E 34° S 49° W 46°
20849,N 51° E 46° S 18° W 60°
20850,N 0° E 10° S 32° W 16°
20851,N 73° E 45° S 70° W 70°
20852,N 12° E 28° S 50° W 11°
20853,N 52° E 34° S 0° W 2°
20854,N 26° E 62° S 74° W 51°
20855,N 89° E 51° S 0° W 71°
20856,N 46° E 39° S 1° W 85°
20857,N 64° E 58° S 68° W 9°
20858,N 45° E 38° S 42° W 39°
20859,N 36° E 32° S 65° W 45°
20860,N 1° E 53° S 34° W 7°
20861,N 76° E 37° S 77° W 75°
20862,N 72° E 53° S 34° W 36°
20863,N 9° E 17° S 74° W 81°
20864,N 10° E 63° S 84° W 36°
20865,N 29° E 52° S 43° W 16°
20866,N 38° E 1° S 61° W 17°
20867,N 11° E 62° S 39° W 38°
20868,N 28° E 77° S 16° W 68°
20869,N 30° E 48° S 34° W 14°
20870,N 21° E 61° S 82° W 7°
20871,N 24° E 78° S 53° W 37°
20872,N 33° E 7° S 14° W 18°
20873,N 51° E 79° S 1° W 64°
20874,N 88° E 16° S 87° W 50°
20875,N 26° E 26° S 54° W 70°
20876,N 87° E 5° S 13° W 39°
20877,N 30° E 87° S 73° W 20°
20878,N 18° E 1° S 71° W 20°
20879,N 39° E 55° S 51° W 49°
20880,N 36° E 68° S 58° W 56°
20881,N 76° E 34° S 65° W 82°
20882,N 25° E 5° S 86° W 75°
20883,N 44° E 3° S 8° W 11°
20884,N 29° E 66° S 51° W 43°
20885,N 41° E 23° S 83° W 47°
20886,N 15° E 20° S 17° W 22°
20887,N 54° E 43° S 77° W 52°
20888,N 83° E 4° S 33° W 70°
20889,N 79° E 70° S 25° W 1°
20890,N 13° E 82° S 21° W 58°
20891,N 50° E 89° S 23° W 73°
20892,N 82° E 75° S 9° W 31°
20893,N 20° E 89° S 19° W 74°
20894,N 29° E 33° S 81° W 2°
20895,N 50° E 80° S 60° W 18°
20896,N 26° E 23° S 82° W 27°
20897,N 55° E 0° S 25° W 44°
20898,N 7° E 14° S 3° W 74°
20899,N 79° E 23° S 70° W 71°
20900,N 56° E 77° S 28° W 39°
20901,N 86° E 11° S 37° W 49°
20902,N 31° E 57° S 70° W 28°
20903,N 39° E 25° S 68° W 26°
20904,N 44° E 24° S 6° W 26°
20905,N 9° E 55° S 29° W 11°
20906,N 67° E 27° S 85° W 75°
20907,N 53° E 86° S 34° W 54°
20908,N 81° E 83° S 78° W 42°
20909,N 79° E 64° S 43° W 28°
20910,N 69° E 38° S 83° W 72°
20911,N 56° E 74° S 48° W 2°
20912,N 2° E 52° S 11° W 62°
20913,N 12° E 5° S 29° W 57°
20914,N 44° E 38° S 65° W 27°
20915,N 30° E 38° S 15° W 32°
20916,N 45° E 71° S 19° W 18°
20917,N 64° E 48° S 78° W 30°
20918,N 5° E 37° S 35° W 88°
20919,N 75° E 64° S 34° W 32°
20920,N 10° E 39° S 82° W 17°
20921,N 84° E 88° S 67° W 47°
20922,N 42° E 14° S 70° W 23°
20923,N 50° E 52° S 19° W 69°
20924,N 57° E 66° S 43° W 40°
20925,N 6° E 53° S 76° W 21°
20926,N 24° E 68° S 86° W 80°
20927,N 17° E 76° S 70° W 55°
20928,N 30° E 33° S 11° W 11°
20929,N 2° E 74° S 79° W 30°
20930,N 30° E 45° S 39° W 51°
20931,N 3° E 71° S 21° W 1°
20932,N 54° E 9° S 68° W 10°
20933,N 78° E 38° S 62° W 38°
20934,N 64° E 78° S 25° W 39°
20935,N 10° E 70° S 48° W 36°
20936,N 31° E 45° S 61° W 76°
20937,N 63° E 52° S 11° W 26°
20938,N 66° E 42° S 35° W 20°
20939,N 9° E 57° S 87° W 35°
20940,N 37° E 3° S 77° W 49°
20941,N 13° E 88° S 27° W 74°
20942,N 44° E 54° S 71° W 80°
20943,N 65° E 21° S 9° W 35°
20944,N 83° E 22° S 61° W 17°
20945,N 21° E 31° S 48° W 82°
20946,N 62° E 47° S 7° W 31°
20947,N 54° E 11° S 1° W 26°
20948,N 49° E 35° S 14° W 49°
20949,N 12° E 57° S 89° W 26°
20950,N 41° E 80° S 49° W 21°
20951,N 43° E 35° S 21° W 53°
20952,N 87° E 19° S 44° W 68°
20953,N 89° E 13° S 5° W 35°
20954,N 65° E 47° S 76° W 52°
20955,N 64° E 62° S 54° W 67°
20956,N 84° E 40° S 60° W 55°
20957,N 40° E 27° S 32° W 75°
20958,N 23° E 18° S 28° W 9°
20959,N 86° E 9° S 76° W 62°
20960,N 81° E 16° S 43° W 64°
20961,N 49° E 27° S 61° W 49°
20962,N 15° E 20° S 54° W 54°
20963,N 87° E 63° S 35° W 61°
20964,N 4° E 60° S 67° W 51°
20965,N 47° E 37° S 5° W 36°
20966,N 14° E 34° S 9° W 82°
20967,N 12° E 49° S 68° W 76°
20968,N 33° E 52° S 41° W 46°
20969,N 51° E 88° S 82° W 48°
20970,N 73° E 70° S 34° W 69°
20971,N 54° E 39° S 72° W 64°
20972,N 0° E 8° S 29° W 0°
20973,N 41° E 9° S 34° W 82°
20974,N 39° E 51° S 81° W 13°
20975,N 7° E 32° S 17° W 34°
20976,N 39° E 84° S 32° W 22°
20977,N 22° E 71° S 3° W 71°
20978,N 9° E 45° S 76° W 48°
20979,N 23° E 81° S 80° W 56°
20980,N 80° E 70° S 0° W 38°
20981,N 0° E 5° S 37° W 1°
20982,N 72° E 61° S 25° W 40°
20983,N 83° E 72° S 38° W 78°
20984,N 64° E 61° S 17° W 79°
20985,N 19° E 53° S 55° W 69°
20986,N 48° E 40° S 84° W 23°
20987,N 32° E 73° S 74° W 22°
20988,N 69° E 22° S 24° W 6°
20989,N 3° E 24° S 20° W 73°
20990,N 76° E 55° S 55° W 62°
20991,N 30° E 78° S 42° W 62°
20992,N 4° E 55° S 33° W 30°
20993,N 76° E 15° S 13° W 46°
20994,N 63° E 52° S 3° W 25°
20995,N 12° E 27° S 22° W 85°
20996,N 74° E 69° S 15° W 56°
20997,N 63° E 65° S 60° W 47°
20998,N 26° E 22° S 75° W 50°
20999,N 2° E 48° S 5° W 26°
21000,N 4° E 57° S 48° W 1°
21001,N 47° E 73° S 48° W 5°
21002,N 37° E 35° S 28° W 28°
21003,N 27° E 37° S 12° W 5°
21004,N 1° E 25° S 70° W 11°
21005,N 36° E 38° S 1° W 29°
21006,N 27° E 47° S 30° W 66°
21007,N 34° E 1° S 67° W 88°
21008,N 17° E 32° S 25° W 24°
21009,N 83° E 88° S 9° W 82°
21010,N 59° E 79° S 24° W 80°
21011,N 71° E 43° S 1° W 34°
21012,N 42° E 82° S 35° W 63°
21013,N 10° E 14° S 60° W 50°
21014,N 81° E 18° S 47° W 74°
21015,N 20° E 16° S 22° W 56°
21016,N 84° E 85° S 41° W 44°
21017,N 62° E 72° S 0° W 41°
